studentId,subjectId,grade_level,attendance_rate_30d,attendance_rate_90d,homework_completion_rate,avg_score_current_term,avg_score_prev_term,score_trend,engagement_score,behavior_concerns_count,predictedScore,predictedGradeBand
STU-2026-0551,SUB-ENG,11,0.6172,0.6363,0.2713,39.23,59.96,-0.6699,15.0,1,39.96,F
STU-2026-0552,SUB-ENG,11,0.5027,0.5866,0.15,31.43,59.41,-0.571,25.41,4,30.34,F
STU-2026-0553,SUB-ENG,11,0.8833,0.9133,0.8384,76.93,74.42,0.0218,65.41,0,71.65,B
STU-2026-0554,SUB-ENG,11,0.9235,0.914,0.976,76.7,84.96,-0.0408,78.16,0,71.73,B
STU-2026-0555,SUB-ENG,11,0.8879,0.8248,0.8495,68.22,62.03,-0.0385,54.2,1,65.36,C
STU-2026-0556,SUB-ENG,11,0.865,0.922,0.8846,72.61,74.14,0.0009,92.14,0,69.94,C
STU-2026-0557,SUB-ENG,11,0.9633,0.9468,0.8329,80.19,88.47,-0.0481,79.24,1,79.35,B
STU-2026-0558,SUB-ENG,11,0.9641,0.9617,0.9776,80.93,78.01,0.1577,82.81,0,78.34,B
STU-2026-0559,SUB-ENG,11,0.9283,0.9566,0.8717,84.11,77.72,-0.0825,90.33,0,77.7,B
STU-2026-0560,SUB-ENG,11,0.9478,0.9698,0.9104,90.08,90.68,0.0385,81.56,0,86.01,A
STU-2026-0561,SUB-ENG,11,0.9499,0.9444,0.9997,86.17,98.38,0.056,83.48,0,85.21,A
STU-2026-0562,SUB-ENG,11,0.9359,0.9393,0.8909,74.89,74.56,0.0794,78.79,1,68.13,C
STU-2026-0563,SUB-ENG,11,0.8767,0.9071,0.6636,68.93,65.37,-0.0616,63.34,0,65.91,C
STU-2026-0564,SUB-ENG,11,0.9199,0.947,0.9252,83.13,80.9,0.0865,88.46,0,83.76,A
STU-2026-0565,SUB-ENG,11,0.9449,0.9398,0.9381,81.3,91.68,0.0723,81.7,0,81.28,A
STU-2026-0566,SUB-ENG,11,0.9921,0.9789,0.9347,69.55,68.17,-0.0928,91.84,0,59.04,D
STU-2026-0567,SUB-ENG,11,1.0,1.0,0.8173,58.31,61.92,0.1634,93.53,0,56.57,D
STU-2026-0568,SUB-ENG,11,0.9515,0.9558,0.9595,63.63,69.9,-0.0017,97.51,0,57.22,D
STU-2026-0569,SUB-ENG,11,0.9097,0.9516,0.8553,77.03,73.37,0.0334,77.24,0,75.57,B
STU-2026-0570,SUB-ENG,11,0.8243,0.8591,0.844,79.85,75.99,-0.0006,45.88,1,72.85,B
STU-2026-0571,SUB-ENG,11,0.9816,0.9856,0.9742,95.53,94.69,0.0497,70.64,0,90.2,A
STU-2026-0572,SUB-ENG,11,0.9396,0.9287,0.97,74.28,72.21,0.0021,85.88,0,72.14,B
STU-2026-0573,SUB-ENG,11,0.9888,0.9725,0.8795,64.93,66.26,0.0077,87.79,1,64.87,C
STU-2026-0574,SUB-ENG,11,0.4836,0.5694,0.2229,45.27,67.11,-0.4828,17.6,5,48.12,F
STU-2026-0575,SUB-ENG,11,0.9634,0.9395,0.8783,88.34,89.86,0.1732,83.2,1,85.91,A
STU-2026-0576,SUB-ENG,11,0.9502,0.965,0.9464,67.47,72.23,0.0564,89.06,0,58.3,D
STU-2026-0577,SUB-ENG,11,0.9085,0.9426,1.0,88.34,94.02,0.0525,78.07,0,83.34,A
STU-2026-0578,SUB-ENG,11,0.9789,0.9354,0.9524,87.07,88.74,0.0959,86.43,0,82.96,A
STU-2026-0579,SUB-ENG,11,0.8899,0.9031,0.7537,82.18,84.94,0.0194,56.81,2,79.51,B
STU-2026-0580,SUB-ENG,11,0.9693,0.99,0.933,98.34,99.0,0.018,78.42,0,94.81,A
STU-2026-0581,SUB-ENG,11,0.8813,0.8986,0.9195,72.68,71.25,0.0356,85.97,0,65.43,C
STU-2026-0582,SUB-ENG,11,0.5069,0.5886,0.3314,40.27,56.87,-0.3736,21.23,3,40.27,F
STU-2026-0583,SUB-ENG,11,0.9892,0.93,0.891,70.27,70.36,0.0619,95.28,1,67.9,C
STU-2026-0584,SUB-ENG,11,0.9662,0.9201,0.934,68.2,67.6,0.0258,96.37,0,63.78,C
STU-2026-0585,SUB-ENG,11,0.9969,0.9789,0.8531,68.1,67.0,0.0149,71.47,0,66.18,C
STU-2026-0586,SUB-ENG,11,0.8845,0.8312,0.7871,65.42,55.63,0.0945,74.72,2,63.94,C
STU-2026-0587,SUB-ENG,11,0.9789,0.9513,0.85,80.95,88.97,0.0195,77.06,0,85.7,A
STU-2026-0588,SUB-ENG,11,0.4774,0.509,0.4021,20.0,27.67,-0.4234,15.0,2,10.89,F
STU-2026-0589,SUB-ENG,11,0.992,0.9678,0.9306,94.73,94.49,0.0125,75.45,0,91.53,A
STU-2026-0590,SUB-ENG,11,0.4419,0.561,0.15,38.19,65.05,-0.2613,15.0,2,38.34,F
STU-2026-0591,SUB-ENG,11,0.9551,0.9429,0.901,83.49,91.33,-0.0907,86.07,0,82.26,A
STU-2026-0592,SUB-ENG,11,0.897,0.946,0.9081,63.78,65.21,0.0233,84.55,0,58.9,D
STU-2026-0593,SUB-ENG,11,0.9265,0.9917,0.9713,76.84,80.08,0.0872,79.76,1,73.51,B
STU-2026-0594,SUB-ENG,11,0.9923,0.9367,1.0,75.93,73.46,0.1095,84.94,0,72.11,B
STU-2026-0595,SUB-ENG,11,0.9413,0.9101,0.8767,70.15,66.45,0.0576,49.18,0,67.39,C
STU-2026-0596,SUB-ENG,11,0.982,1.0,0.9174,97.45,87.44,0.0712,88.1,0,92.9,A
STU-2026-0597,SUB-ENG,11,0.968,0.9488,0.8683,79.64,68.49,0.0724,74.5,0,72.04,B
STU-2026-0598,SUB-ENG,11,0.9194,0.9159,0.9878,86.96,86.64,0.0568,98.75,0,84.26,A
STU-2026-0599,SUB-ENG,11,0.6032,0.7078,0.2476,30.44,50.4,-0.6102,15.95,5,22.72,F
STU-2026-0600,SUB-ENG,11,0.861,0.8901,0.8071,57.41,43.89,-0.0575,61.44,2,50.6,D
STU-2026-0001,SUB-HIST,9,0.95,0.9339,0.8493,80.33,72.11,0.1569,74.79,0,75.97,B
STU-2026-0002,SUB-HIST,9,0.9592,0.9869,0.8777,92.61,85.76,-0.0635,93.24,0,85.45,A
STU-2026-0003,SUB-HIST,9,0.9957,0.9983,0.8612,90.65,85.13,0.0526,78.97,0,84.33,A
STU-2026-0004,SUB-HIST,9,0.4529,0.5325,0.2055,33.25,58.14,-0.4193,15.0,4,33.83,F
STU-2026-0005,SUB-HIST,9,0.9369,0.9388,0.9243,73.06,72.81,0.1298,84.23,0,70.29,B
STU-2026-0006,SUB-HIST,9,0.9241,0.9943,0.8668,75.72,66.91,0.1403,88.2,0,70.34,B
STU-2026-0007,SUB-HIST,9,0.9449,0.923,0.9423,65.58,73.65,0.0031,85.74,1,61.44,C
STU-2026-0008,SUB-HIST,9,0.4617,0.5609,0.2668,31.11,53.37,-0.5476,33.73,3,29.51,F
STU-2026-0009,SUB-HIST,9,0.903,0.8857,0.661,48.61,43.53,0.1224,67.24,0,47.6,F
STU-2026-0010,SUB-HIST,9,0.8124,0.8104,0.7283,76.32,79.01,0.0516,65.1,1,72.46,B
STU-2026-0011,SUB-HIST,9,0.9669,0.9534,0.9691,93.34,91.31,0.0826,94.16,1,85.43,A
STU-2026-0012,SUB-HIST,9,1.0,0.9663,0.9228,78.69,81.77,0.0146,65.97,0,74.93,B
STU-2026-0013,SUB-HIST,9,0.9073,0.907,0.8445,83.18,88.54,0.0837,84.82,0,80.71,A
STU-2026-0014,SUB-HIST,9,0.847,0.8375,0.8026,61.02,60.7,0.0479,55.98,2,62.73,C
STU-2026-0015,SUB-HIST,9,0.9163,0.9514,0.9267,83.83,86.58,-0.0091,91.66,0,78.32,B
STU-2026-0016,SUB-HIST,9,0.7895,0.8224,0.775,64.04,56.21,-0.023,72.22,0,58.45,D
STU-2026-0017,SUB-HIST,9,0.9166,0.9465,0.9908,79.11,75.43,-0.0704,70.25,0,73.39,B
STU-2026-0018,SUB-HIST,9,0.9501,0.9408,0.8644,89.28,86.38,0.018,89.15,0,83.74,A
STU-2026-0019,SUB-HIST,9,0.8763,0.8565,0.6833,62.42,62.76,-0.0168,59.97,0,62.04,C
STU-2026-0020,SUB-HIST,9,0.9654,0.9692,0.9043,69.05,67.33,0.0443,76.39,1,67.89,C
STU-2026-0021,SUB-HIST,9,0.4406,0.4997,0.2366,40.24,49.29,-0.5149,38.62,2,34.09,F
STU-2026-0022,SUB-HIST,9,1.0,0.9691,0.8341,68.78,56.09,0.0446,92.29,0,61.05,C
STU-2026-0023,SUB-HIST,9,0.9475,0.9256,0.8976,84.66,77.21,0.0196,83.57,0,83.76,A
STU-2026-0024,SUB-HIST,9,0.9546,0.9727,0.8574,72.38,69.4,0.0459,81.12,1,63.4,C
STU-2026-0025,SUB-HIST,9,0.9791,1.0,0.8415,73.38,79.59,0.0355,99.0,1,72.08,B
STU-2026-0026,SUB-HIST,9,1.0,0.9625,1.0,85.06,86.08,0.1316,98.0,0,80.82,A
STU-2026-0027,SUB-HIST,9,0.9034,0.924,0.9018,75.86,77.33,-0.0212,78.62,0,70.46,B
STU-2026-0028,SUB-HIST,9,0.9215,0.8956,0.8866,61.76,62.8,0.1123,87.88,0,65.37,C
STU-2026-0029,SUB-HIST,9,0.948,0.9201,0.9825,79.48,92.49,0.0385,77.96,0,79.28,B
STU-2026-0030,SUB-HIST,9,0.9306,0.9498,0.9476,74.07,79.06,-0.0601,76.99,0,71.58,B
STU-2026-0031,SUB-HIST,9,0.9322,0.9385,0.9171,83.5,82.57,0.083,81.76,0,80.42,A
STU-2026-0032,SUB-HIST,9,0.9717,1.0,0.9291,70.06,66.27,-0.0094,77.76,0,65.84,C
STU-2026-0033,SUB-HIST,9,0.9493,0.998,0.8847,99.0,96.61,-0.1295,81.32,0,93.42,A
STU-2026-0034,SUB-HIST,9,0.9014,0.8895,0.9131,92.31,86.33,-0.0902,87.65,0,87.7,A
STU-2026-0035,SUB-HIST,9,0.9599,0.933,0.9608,86.22,85.01,0.0168,76.96,0,80.07,A
STU-2026-0036,SUB-HIST,9,0.9385,0.9265,0.9455,91.62,97.37,-0.0036,86.18,0,87.35,A
STU-2026-0037,SUB-HIST,9,0.8015,0.7996,0.8065,82.66,80.29,0.0748,58.83,0,79.42,B
STU-2026-0038,SUB-HIST,9,0.9446,0.9603,0.8894,81.03,81.96,0.0949,76.44,0,76.79,B
STU-2026-0039,SUB-HIST,9,0.8954,0.8971,0.8702,53.77,51.09,0.0075,54.7,2,57.61,D
STU-2026-0040,SUB-HIST,9,0.5424,0.6194,0.2135,44.64,69.6,-0.3712,15.0,1,43.06,F
STU-2026-0041,SUB-HIST,9,0.9401,0.9537,0.8205,85.36,84.12,0.0756,77.86,0,82.32,A
STU-2026-0042,SUB-HIST,9,0.9579,0.9721,0.9152,83.94,75.47,-0.0563,86.06,1,79.69,B
STU-2026-0043,SUB-HIST,9,0.9485,0.9492,0.8485,78.75,75.1,-0.0215,80.25,1,76.23,B
STU-2026-0044,SUB-HIST,9,0.5306,0.6276,0.3833,26.35,44.26,-0.4962,15.0,3,25.51,F
STU-2026-0045,SUB-HIST,9,0.9621,0.8662,0.7083,76.74,69.49,0.0562,69.78,1,66.73,C
STU-2026-0046,SUB-HIST,9,0.9042,0.9445,0.8663,81.26,77.8,0.0961,73.83,0,77.64,B
STU-2026-0047,SUB-HIST,9,0.9254,0.907,0.9328,88.23,79.9,0.1258,91.74,0,81.97,A
STU-2026-0048,SUB-HIST,9,0.9983,1.0,0.9049,75.5,82.72,0.0211,91.2,0,74.96,B
STU-2026-0049,SUB-HIST,9,0.9694,0.9353,0.9997,86.02,85.25,-0.0291,71.03,0,79.09,B
STU-2026-0050,SUB-HIST,9,0.9421,0.9236,0.9335,79.39,87.2,-0.0244,88.12,0,77.38,B
STU-2026-0051,SUB-HIST,9,0.9531,0.9132,0.8752,78.19,75.36,0.0302,80.55,0,74.0,B
STU-2026-0052,SUB-HIST,9,0.9861,0.9758,0.8541,63.42,59.1,0.093,78.16,0,62.93,C
STU-2026-0053,SUB-HIST,9,0.9628,0.9374,0.8967,90.56,83.76,0.0478,74.51,0,89.32,A
STU-2026-0054,SUB-HIST,9,0.45,0.5085,0.1538,32.62,48.92,-0.3697,47.17,2,31.61,F
STU-2026-0055,SUB-HIST,9,0.9846,0.9742,0.9023,89.41,96.63,0.069,83.32,0,88.78,A
STU-2026-0056,SUB-HIST,9,0.9651,0.9436,0.9979,88.79,97.47,0.0976,99.0,0,89.49,A
STU-2026-0057,SUB-HIST,9,0.9773,0.9707,1.0,62.94,73.63,0.129,85.59,0,62.32,C
STU-2026-0058,SUB-HIST,9,0.9274,0.9442,0.8622,70.17,68.38,0.0596,93.06,0,68.47,C
STU-2026-0059,SUB-HIST,9,0.915,0.91,0.8127,79.29,76.17,0.0444,76.72,2,76.35,B
STU-2026-0060,SUB-HIST,9,0.8856,0.9039,0.8561,75.36,76.58,-0.1082,81.15,0,68.22,C
STU-2026-0061,SUB-HIST,9,0.9849,0.9812,0.8732,83.27,82.46,0.0927,87.38,0,79.59,B
STU-2026-0062,SUB-HIST,9,0.9999,0.99,0.9075,69.58,67.24,0.0546,82.67,0,66.54,C
STU-2026-0063,SUB-HIST,9,0.9847,0.9804,1.0,72.5,73.27,0.0584,73.18,0,68.71,C
STU-2026-0064,SUB-HIST,9,0.9724,1.0,0.9189,74.51,77.74,0.0909,78.32,0,72.57,B
STU-2026-0065,SUB-HIST,9,0.8602,0.8672,0.7676,73.44,80.35,0.087,77.04,2,69.21,C
STU-2026-0066,SUB-HIST,9,0.8645,0.8538,0.7754,60.56,65.66,-0.0348,62.71,2,62.16,C
STU-2026-0067,SUB-HIST,9,0.5171,0.5539,0.2642,31.36,46.82,-0.3977,23.94,3,30.05,F
STU-2026-0068,SUB-HIST,9,0.9884,0.9917,0.8198,87.87,88.83,0.0047,74.14,0,83.87,A
STU-2026-0069,SUB-HIST,9,0.863,0.8333,0.8079,68.95,64.5,0.1531,68.44,1,68.01,C
STU-2026-0070,SUB-HIST,9,0.9175,0.9366,0.8539,77.24,80.08,-0.0466,80.99,0,72.66,B
STU-2026-0071,SUB-HIST,9,0.8484,0.866,0.8199,62.77,70.11,0.047,45.54,1,61.29,C
STU-2026-0072,SUB-HIST,9,0.9053,0.9057,0.957,74.39,64.45,-0.0396,97.46,0,71.39,B
STU-2026-0073,SUB-HIST,9,0.9538,0.9397,0.907,74.53,78.21,0.027,93.32,1,72.01,B
STU-2026-0074,SUB-HIST,9,0.9555,0.9466,1.0,79.97,79.35,-0.0949,83.69,0,77.17,B
STU-2026-0075,SUB-HIST,9,0.9746,0.9771,0.9481,78.03,83.9,0.0302,83.4,0,76.45,B
STU-2026-0076,SUB-HIST,9,0.8182,0.8819,0.8134,71.88,74.51,0.0477,60.28,2,68.8,C
STU-2026-0077,SUB-HIST,9,0.903,0.9386,0.9288,72.21,77.79,0.0888,83.99,1,71.27,B
STU-2026-0078,SUB-HIST,9,0.9391,0.95,0.9979,68.16,64.59,0.157,93.83,0,64.89,C
STU-2026-0079,SUB-HIST,9,0.8121,0.7976,0.6389,77.99,65.95,-0.0507,69.48,0,72.68,B
STU-2026-0080,SUB-HIST,9,0.9158,0.8992,0.9907,88.18,88.44,0.0021,79.41,1,84.03,A
STU-2026-0081,SUB-HIST,9,0.8814,0.9351,0.94,68.13,68.36,0.0915,74.68,0,65.39,C
STU-2026-0082,SUB-HIST,9,0.9125,0.9428,0.8951,58.86,61.81,0.0662,80.22,0,54.97,D
STU-2026-0083,SUB-HIST,9,0.9611,0.9501,0.849,74.41,72.71,0.0763,76.65,0,74.41,B
STU-2026-0084,SUB-HIST,9,0.9115,0.9275,0.9529,83.64,85.74,-0.0271,82.13,0,78.02,B
STU-2026-0085,SUB-HIST,9,0.9639,0.9846,0.9231,82.88,84.34,-0.0283,84.5,0,77.76,B
STU-2026-0086,SUB-HIST,9,0.8532,0.8857,0.9034,67.29,64.22,0.0961,60.41,2,66.34,C
STU-2026-0087,SUB-HIST,9,0.8766,0.8569,0.8979,84.15,86.6,-0.0624,73.66,0,83.3,A
STU-2026-0088,SUB-HIST,9,0.9194,0.8811,0.8333,56.51,53.53,0.0827,57.77,1,48.9,F
STU-2026-0089,SUB-HIST,9,1.0,0.9884,0.9773,73.14,69.23,-0.0191,94.38,0,70.1,B
STU-2026-0090,SUB-HIST,9,0.9645,0.9497,0.9275,72.8,67.14,0.0358,80.65,0,70.83,B
STU-2026-0091,SUB-HIST,9,0.8833,0.8751,0.8973,83.12,75.59,0.0336,74.49,1,79.12,B
STU-2026-0092,SUB-HIST,9,0.8438,0.8478,0.8341,69.15,67.98,-0.0815,50.12,0,65.19,C
STU-2026-0093,SUB-HIST,9,0.9103,0.9273,0.9641,72.11,67.75,0.0291,78.06,0,69.86,C
STU-2026-0094,SUB-HIST,9,0.94,0.8816,0.8798,79.74,83.41,0.0217,82.29,0,74.71,B
STU-2026-0095,SUB-HIST,9,0.9018,0.9339,0.7387,70.56,73.2,0.0311,70.9,0,65.81,C
STU-2026-0096,SUB-HIST,9,0.8807,0.9075,0.8578,76.65,74.18,0.014,94.16,0,73.68,B
STU-2026-0097,SUB-HIST,9,0.6112,0.6575,0.15,20.0,32.17,-0.7632,26.48,3,17.15,F
STU-2026-0098,SUB-HIST,9,0.9821,1.0,0.947,91.4,89.65,0.0174,76.94,0,84.26,A
STU-2026-0099,SUB-HIST,9,0.9029,0.9457,0.9688,99.0,94.65,0.0366,89.49,0,93.21,A
STU-2026-0100,SUB-HIST,9,0.9283,0.9052,0.7601,64.48,79.17,0.0929,68.26,2,58.84,D
STU-2026-0101,SUB-HIST,9,0.9318,0.9115,0.8825,84.38,82.25,0.0303,93.12,1,78.96,B
STU-2026-0102,SUB-HIST,9,0.9815,0.9234,0.8991,83.99,90.36,0.1313,97.08,0,81.35,A
STU-2026-0103,SUB-HIST,9,0.9702,0.9805,0.9321,72.66,68.17,0.0419,96.94,1,67.97,C
STU-2026-0104,SUB-HIST,9,0.8095,0.8296,0.6914,46.25,55.31,0.0167,57.58,1,45.43,F
STU-2026-0105,SUB-HIST,9,0.885,0.8698,0.7106,57.57,56.66,0.0687,57.46,1,56.0,D
STU-2026-0106,SUB-HIST,9,0.8632,0.8525,0.7215,58.98,59.49,0.0755,63.01,2,54.17,D
STU-2026-0107,SUB-HIST,9,0.9033,0.8849,0.7748,67.56,64.43,0.017,64.12,0,58.54,D
STU-2026-0108,SUB-HIST,9,0.9358,0.9928,1.0,73.58,80.05,0.0428,87.8,1,68.87,C
STU-2026-0109,SUB-HIST,9,1.0,0.9769,0.8818,90.57,88.05,-0.1319,76.35,1,88.4,A
STU-2026-0110,SUB-HIST,9,0.6065,0.6635,0.3959,27.99,55.83,-0.3088,15.0,7,30.69,F
STU-2026-0111,SUB-HIST,9,0.8461,0.8267,0.6682,71.69,64.37,0.1389,67.96,1,65.6,C
STU-2026-0112,SUB-HIST,9,0.9267,0.9214,0.6516,76.59,79.17,0.0201,62.6,2,70.91,B
STU-2026-0113,SUB-HIST,9,0.9467,0.9636,0.9182,81.24,77.67,0.0274,77.87,1,74.81,B
STU-2026-0114,SUB-HIST,9,0.9515,0.9347,0.791,88.09,81.02,0.0873,80.12,0,84.11,A
STU-2026-0115,SUB-HIST,9,0.8812,0.9416,0.7754,71.62,72.26,0.0705,56.01,1,66.27,C
STU-2026-0116,SUB-HIST,9,0.9534,0.9059,0.874,94.75,95.2,-0.0522,98.32,0,88.03,A
STU-2026-0117,SUB-HIST,9,0.8534,0.8533,0.8333,87.77,80.43,0.1021,65.26,0,82.14,A
STU-2026-0118,SUB-HIST,9,0.9738,0.9539,0.9241,90.32,85.9,-0.0106,94.08,0,85.52,A
STU-2026-0119,SUB-HIST,9,0.9139,0.9058,0.8803,96.2,91.7,0.0082,74.35,0,90.09,A
STU-2026-0120,SUB-HIST,9,0.5837,0.6635,0.4275,20.0,37.33,-0.4932,21.58,5,17.73,F
STU-2026-0121,SUB-HIST,9,0.9616,0.9844,0.9798,81.23,80.71,0.1188,82.4,1,79.96,B
STU-2026-0122,SUB-HIST,9,0.9982,1.0,0.9629,85.66,89.59,0.0818,88.9,1,82.97,A
STU-2026-0123,SUB-HIST,9,0.9441,0.9367,0.9623,69.76,61.4,-0.07,86.34,1,70.34,B
STU-2026-0124,SUB-HIST,9,0.9396,0.9391,0.977,88.01,95.96,-0.0087,89.04,0,87.27,A
STU-2026-0125,SUB-HIST,9,0.9545,0.9603,0.978,71.73,76.11,0.0312,80.04,1,68.71,C
STU-2026-0126,SUB-HIST,9,0.9644,0.9496,0.8918,72.23,77.72,0.0669,77.3,0,68.41,C
STU-2026-0127,SUB-HIST,9,0.9339,0.9298,0.9787,73.2,78.37,0.1127,81.05,1,73.27,B
STU-2026-0128,SUB-HIST,9,0.6055,0.6616,0.1531,36.33,58.28,-0.7102,21.57,1,33.53,F
STU-2026-0129,SUB-HIST,9,0.9585,0.9803,0.9455,87.74,86.93,-0.0922,87.02,1,83.89,A
STU-2026-0130,SUB-HIST,9,0.8902,0.8523,0.7695,76.05,78.0,0.1826,44.63,1,74.74,B
STU-2026-0131,SUB-HIST,9,0.9351,0.9173,0.8994,80.59,75.97,0.1878,88.23,0,76.4,B
STU-2026-0132,SUB-HIST,9,0.9833,0.9442,0.9247,76.54,77.74,0.0908,75.19,0,72.59,B
STU-2026-0133,SUB-HIST,9,0.9265,0.9613,0.8828,74.24,80.91,0.058,66.84,0,65.94,C
STU-2026-0134,SUB-HIST,9,0.9423,0.9361,0.8923,83.27,92.55,0.005,79.4,0,77.98,B
STU-2026-0135,SUB-HIST,9,0.9399,0.9263,1.0,89.6,86.67,0.1133,80.68,0,82.25,A
STU-2026-0136,SUB-HIST,9,0.8994,0.9061,0.9452,88.84,85.02,0.0468,86.93,0,84.29,A
STU-2026-0137,SUB-HIST,9,0.8797,0.8406,0.6942,59.88,65.68,-0.0233,66.0,0,56.85,D
STU-2026-0138,SUB-HIST,9,0.9506,0.9534,0.9475,84.61,88.08,0.1233,81.34,0,79.29,B
STU-2026-0139,SUB-HIST,9,0.9353,0.9245,0.955,66.36,70.79,0.0298,71.72,0,63.61,C
STU-2026-0140,SUB-HIST,9,0.955,0.9437,0.9827,67.5,70.38,0.0499,86.09,0,68.05,C
STU-2026-0141,SUB-HIST,9,0.9738,0.9923,0.8523,69.93,77.16,0.0697,69.09,0,63.39,C
STU-2026-0142,SUB-HIST,9,0.8562,0.8474,0.6354,76.23,66.02,0.0497,63.7,0,74.46,B
STU-2026-0143,SUB-HIST,9,0.9371,0.9067,0.8616,99.0,97.08,0.0317,81.86,0,91.3,A
STU-2026-0144,SUB-HIST,9,0.9947,0.9419,0.937,78.04,79.61,0.1574,91.04,0,75.37,B
STU-2026-0145,SUB-HIST,9,0.9497,0.9442,0.8583,80.12,75.33,-0.1368,83.37,0,75.61,B
STU-2026-0146,SUB-HIST,9,0.4959,0.5432,0.2691,54.66,69.25,-0.5471,15.0,3,48.19,F
STU-2026-0147,SUB-HIST,9,1.0,0.9592,0.8531,85.13,86.31,0.0858,87.51,1,86.12,A
STU-2026-0148,SUB-HIST,9,0.9485,0.9589,1.0,86.83,85.03,0.0285,89.88,0,81.86,A
STU-2026-0149,SUB-HIST,9,0.959,0.943,0.9534,76.8,83.41,0.0217,79.81,0,68.46,C
STU-2026-0150,SUB-HIST,9,0.9535,0.9815,0.9731,76.98,74.37,0.0149,67.49,0,73.54,B
STU-2026-0151,SUB-HIST,9,0.9313,0.9311,0.8592,65.59,71.76,0.0696,97.32,0,61.71,C
STU-2026-0152,SUB-HIST,9,0.94,0.9533,0.9501,76.02,81.0,0.031,80.42,0,73.21,B
STU-2026-0153,SUB-HIST,9,0.8421,0.8689,0.7384,67.47,65.36,0.1146,70.79,0,64.99,C
STU-2026-0154,SUB-HIST,9,0.9572,0.931,0.8838,77.84,78.42,0.1358,78.18,0,81.26,A
STU-2026-0155,SUB-HIST,9,0.9467,0.9876,0.9373,79.03,85.13,-0.0295,84.98,0,78.04,B
STU-2026-0156,SUB-HIST,9,0.8869,0.8666,0.6527,67.7,69.03,-0.0032,66.21,0,68.12,C
STU-2026-0157,SUB-HIST,9,0.8722,0.9048,0.7916,60.44,61.11,0.0245,66.86,1,61.1,C
STU-2026-0158,SUB-HIST,9,0.9613,0.9373,0.8754,83.2,81.78,0.0063,83.97,0,79.85,B
STU-2026-0159,SUB-HIST,9,0.9513,0.9637,0.8328,81.93,83.94,-0.0092,91.48,0,76.62,B
STU-2026-0160,SUB-HIST,9,0.871,0.811,0.8037,59.27,54.7,0.1057,71.73,0,55.64,D
STU-2026-0161,SUB-HIST,9,0.9154,0.9188,0.8835,85.74,79.82,0.0086,92.44,0,79.18,B
STU-2026-0162,SUB-HIST,9,0.9402,0.963,1.0,78.27,74.28,0.0596,78.92,0,74.17,B
STU-2026-0163,SUB-HIST,9,0.9886,0.992,0.8972,77.38,77.42,0.0696,79.55,0,76.02,B
STU-2026-0164,SUB-HIST,9,1.0,1.0,0.8411,79.88,77.67,0.1684,84.66,0,73.43,B
STU-2026-0165,SUB-HIST,9,0.8003,0.8207,0.6604,69.57,61.81,0.0336,88.28,0,61.92,C
STU-2026-0166,SUB-HIST,9,0.8784,0.8643,0.8181,76.55,76.11,-0.0434,66.17,1,79.63,B
STU-2026-0167,SUB-HIST,9,0.8938,0.9027,1.0,87.75,80.98,0.0321,86.69,0,85.99,A
STU-2026-0168,SUB-HIST,9,0.9809,0.9778,0.8727,78.58,78.94,-0.0546,86.03,0,76.9,B
STU-2026-0169,SUB-HIST,9,0.9526,0.9465,0.9292,85.22,84.9,0.0672,77.53,0,80.03,A
STU-2026-0170,SUB-HIST,9,1.0,1.0,0.8733,70.17,69.2,0.0448,86.42,0,65.78,C
STU-2026-0171,SUB-HIST,9,0.9964,0.9547,0.852,88.18,77.26,0.0341,76.63,0,78.4,B
STU-2026-0172,SUB-HIST,9,0.9296,0.9822,0.9684,63.42,68.34,0.0124,80.64,1,59.7,D
STU-2026-0173,SUB-HIST,9,0.9938,0.9853,0.8571,64.85,56.31,0.094,85.41,0,61.56,C
STU-2026-0174,SUB-HIST,9,0.9704,1.0,0.8931,71.29,75.04,0.1193,84.37,0,70.61,B
STU-2026-0175,SUB-HIST,9,0.9716,0.9382,1.0,85.44,81.11,0.0617,89.4,0,80.61,A
STU-2026-0176,SUB-HIST,9,0.9605,0.9495,0.8672,71.94,78.27,0.0486,99.0,0,68.82,C
STU-2026-0177,SUB-HIST,9,0.9221,0.953,0.9366,72.13,70.59,0.1237,92.07,0,70.15,B
STU-2026-0178,SUB-HIST,9,0.9933,0.9512,0.8411,68.12,74.67,-0.0068,98.35,0,66.91,C
STU-2026-0179,SUB-HIST,9,0.9451,0.9896,0.9294,81.43,81.34,-0.0068,69.25,1,77.75,B
STU-2026-0180,SUB-HIST,9,0.9812,0.947,0.9321,61.98,53.95,0.0062,89.07,0,56.28,D
STU-2026-0181,SUB-HIST,9,0.9738,0.9564,1.0,83.85,87.89,-0.0536,97.86,0,80.48,A
STU-2026-0182,SUB-HIST,9,0.9217,0.9005,0.8942,63.25,76.67,-0.0117,90.86,0,57.55,D
STU-2026-0183,SUB-HIST,9,0.8941,0.8751,0.941,82.09,73.88,0.0445,85.54,0,81.58,A
STU-2026-0184,SUB-HIST,9,1.0,0.9688,0.9839,76.93,71.66,0.0824,74.79,1,73.23,B
STU-2026-0185,SUB-HIST,9,0.8824,0.8385,0.7312,54.17,60.45,0.1357,58.25,0,52.25,D
STU-2026-0186,SUB-HIST,9,0.5446,0.6503,0.2711,35.02,53.08,-0.4435,23.56,5,35.84,F
