studentId,performance_trend,attendance_anomaly_score,mood_avg_7d,mood_avg_30d,mood_low_count_14d,wellbeing_signal_count,homework_completion_drop,engagement_drop,behavior_concerns_30d,safety_reports_submitted,riskScore,riskCategory,isAtRisk
STU-2026-0508,0.0247,0.205,3.98,4.44,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0509,-0.2279,-1.009,1.7,1.8,6,1,0.264,0.3497,2,0,0.6948,high,1
STU-2026-0510,-0.2577,-1.1555,2.49,2.8,2,2,0.2674,0.3057,2,0,0.6114,medium,0
STU-2026-0511,-0.2608,-1.1136,2.55,2.72,1,1,0.2603,0.2856,2,0,0.631,medium,0
STU-2026-0512,-0.1957,-1.4376,1.94,1.95,0,0,0.1898,0.2851,0,0,0.5885,medium,0
STU-2026-0513,-0.1061,-1.4362,3.08,3.5,6,3,0.3025,0.2904,1,0,0.6824,high,1
STU-2026-0514,-0.0953,0.3028,4.31,4.57,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0515,-0.0123,0.4448,3.46,3.59,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0516,-0.2858,-2.8383,1.0,1.0,9,5,0.5334,0.574,4,1,0.98,high,1
STU-2026-0517,-0.2536,-0.9079,2.83,3.05,4,2,0.2485,0.2632,1,0,0.6072,medium,0
STU-2026-0518,-0.4066,-2.8977,1.0,1.02,9,5,0.4892,0.6007,2,1,0.98,high,1
STU-2026-0519,0.0191,0.1589,4.74,4.8,0,0,0.0,0.0,0,0,0.0243,low,0
STU-2026-0520,0.1048,0.9257,3.78,3.53,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0521,-0.0719,0.1133,4.4,4.49,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0522,-0.0307,0.2612,4.09,4.0,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0523,0.0342,-0.1353,3.75,4.35,0,2,0.0,0.0,1,0,0.044,low,0
STU-2026-0524,0.007,0.0052,4.6,4.58,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0525,-0.6499,-2.9104,1.0,1.0,8,3,0.4931,0.6056,3,1,0.98,high,1
STU-2026-0526,0.0234,0.1589,4.21,3.84,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0527,0.0647,-0.0141,4.27,4.08,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0528,0.0812,0.4072,4.41,4.43,0,0,0.0,0.0,0,0,0.0378,low,0
STU-2026-0529,-0.0112,0.2651,3.91,4.01,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0530,-0.0103,0.2673,4.36,4.27,0,0,0.0,0.0,0,0,0.0256,low,0
STU-2026-0531,-0.0209,0.3559,4.46,4.15,0,0,0.0,0.0,0,0,0.0486,low,0
STU-2026-0532,0.0454,-0.1575,4.39,4.44,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0533,0.0527,0.1952,3.5,3.12,0,0,0.0,0.0,0,0,0.0438,low,0
STU-2026-0534,0.0065,0.1301,4.33,3.94,1,0,0.0,0.0,0,1,0.0406,low,0
STU-2026-0535,0.0364,0.219,4.34,4.01,0,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0536,0.0043,0.2933,4.52,4.94,0,0,0.0,0.0,0,0,0.048,low,0
STU-2026-0537,0.0226,0.1604,4.2,3.67,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0538,-0.0118,0.3755,4.37,3.73,0,0,0.0,0.0,0,0,0.0408,low,0
STU-2026-0539,-0.4951,-2.7728,1.0,1.0,13,6,0.4845,0.555,2,1,0.98,high,1
STU-2026-0540,-0.0061,0.4313,4.52,4.71,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0541,0.1491,0.5909,3.65,3.47,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0542,-0.0035,0.5222,3.69,3.82,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0543,0.09,0.3664,3.46,3.49,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0544,-0.0186,0.2332,3.82,4.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0545,0.0292,0.1678,3.6,3.47,0,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0546,-0.0109,0.0115,4.55,4.32,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0547,0.0421,-0.1862,4.24,3.89,0,0,0.0,0.0,0,0,0.0255,low,0
STU-2026-0548,-0.0189,0.2478,4.32,4.53,0,0,0.0,0.0,0,0,0.0355,low,0
STU-2026-0549,0.0016,0.4072,3.95,4.3,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0550,0.0645,0.0073,4.28,4.47,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0551,-0.4769,-3.1573,1.74,1.9,4,2,0.5679,0.6206,4,1,0.98,high,1
STU-2026-0552,-0.3622,-3.2446,1.17,1.6,13,6,0.5069,0.5649,1,2,0.98,high,1
STU-2026-0553,0.0545,0.1834,3.65,4.0,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0554,-0.0946,0.2332,3.56,3.82,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0555,-0.0496,-0.8915,1.75,2.63,1,0,0.2508,0.3266,1,0,0.6019,medium,0
STU-2026-0556,-0.0147,0.4514,4.03,4.27,0,0,0.0,0.0,0,0,0.046,low,0
STU-2026-0557,-0.0146,0.1211,3.51,3.99,2,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0558,0.0685,0.6103,4.21,4.8,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0559,0.0663,0.0439,4.5,4.64,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0560,0.0308,0.2506,4.03,4.49,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0561,0.0183,-0.1498,3.98,3.83,0,0,0.0,0.0,1,0,0.0376,low,0
STU-2026-0562,0.0313,0.5419,4.14,4.37,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0563,-0.3077,-1.2726,2.97,3.08,7,2,0.2458,0.2577,1,0,0.6864,high,1
STU-2026-0564,0.1295,0.3018,4.05,4.41,0,0,0.0,0.0,0,0,0.036,low,0
STU-2026-0565,0.005,0.6189,4.3,4.23,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0566,0.0091,0.6835,4.04,4.06,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0567,0.0351,-0.1472,4.49,4.25,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0568,-0.0205,0.4839,3.6,3.89,0,0,0.0,0.0,0,0,0.0368,low,0
STU-2026-0569,0.0068,0.1119,5.0,4.76,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0570,-0.1354,-1.0126,2.71,3.0,3,1,0.24,0.2996,0,0,0.5931,medium,0
STU-2026-0571,0.0304,0.2231,3.88,4.16,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0572,0.0738,0.4882,4.42,4.6,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0573,0.0182,-0.2061,3.85,4.01,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0574,-0.5295,-2.6834,1.0,1.0,5,1,0.4788,0.5986,3,0,0.98,high,1
STU-2026-0575,-0.0606,0.1824,4.37,4.19,0,0,0.0,0.0,1,0,0.0687,low,0
STU-2026-0576,-0.0119,0.4712,3.99,4.15,1,1,0.0,0.0,1,0,0.02,low,0
STU-2026-0577,0.0444,0.3817,4.09,3.87,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0578,0.0644,-0.0652,4.14,3.82,1,0,0.0,0.0,0,0,0.0449,low,0
STU-2026-0579,-0.1771,-1.2459,2.8,2.77,4,2,0.275,0.3071,2,1,0.5997,medium,0
STU-2026-0580,0.053,0.2832,4.45,4.32,0,0,0.0,0.0,0,0,0.0458,low,0
STU-2026-0581,0.0738,0.3406,4.67,4.78,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0582,-0.4382,-2.7373,1.39,2.55,14,1,0.4766,0.5813,4,2,0.98,high,1
STU-2026-0583,0.0614,-0.0448,3.94,4.82,1,0,0.0,0.0,0,0,0.035,low,0
STU-2026-0584,0.0041,0.6337,4.37,4.58,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0585,0.0236,0.1938,4.05,4.49,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0586,-0.2217,-1.3369,2.66,2.83,3,2,0.257,0.31,0,0,0.627,medium,0
STU-2026-0587,-0.0314,0.2949,3.47,3.48,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0588,-0.3557,-2.8607,1.0,1.0,11,4,0.5222,0.5116,4,2,0.98,high,1
STU-2026-0589,-0.0049,0.4862,3.4,3.25,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0590,-0.4598,-2.6049,1.0,1.0,9,8,0.4685,0.5697,2,0,0.98,high,1
STU-2026-0591,0.0292,0.0683,4.89,4.55,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0592,0.0585,0.499,4.72,4.83,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0593,0.0052,0.2045,4.46,4.68,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0594,0.0279,0.4428,4.72,4.77,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0595,-0.1372,-1.0556,3.58,3.45,3,0,0.2724,0.3131,0,0,0.6547,high,1
STU-2026-0596,-0.0434,0.1984,4.36,4.27,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0597,-0.0635,-0.0696,4.43,4.14,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0598,0.0386,0.5422,4.09,4.23,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0599,-0.4385,-2.703,1.34,1.4,7,4,0.5489,0.5496,1,0,0.98,high,1
STU-2026-0600,-0.208,-0.6174,2.48,2.2,3,2,0.2246,0.2546,0,0,0.6347,medium,0
STU-2026-0001,-0.0336,0.288,4.08,4.29,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0002,0.0456,-0.1824,4.33,4.36,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0003,0.0211,0.3806,4.4,4.37,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0004,-0.5397,-2.7288,1.0,1.0,14,8,0.5025,0.4851,2,0,0.98,high,1
STU-2026-0005,-0.013,0.1024,3.19,3.01,1,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0006,0.0249,0.0748,4.3,4.38,1,0,0.0,0.0,0,0,0.0392,low,0
STU-2026-0007,-0.0003,0.3672,4.17,3.86,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0008,-0.4678,-2.8332,2.04,1.8,10,6,0.5032,0.5901,2,0,0.98,high,1
STU-2026-0009,-0.133,-1.4881,3.5,3.11,4,0,0.2549,0.3201,0,1,0.6223,medium,0
STU-2026-0010,-0.0815,-1.2122,2.66,2.66,5,4,0.2481,0.2582,0,0,0.6632,high,1
STU-2026-0011,-0.0085,0.0564,4.53,4.78,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0012,0.0307,0.5833,3.63,3.59,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0013,-0.0148,0.0975,3.64,4.26,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0014,-0.1891,-0.9598,3.07,2.34,3,2,0.2459,0.3394,2,0,0.5747,medium,0
STU-2026-0015,-0.0166,0.4096,4.49,4.18,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0016,-0.1895,-1.1899,2.33,2.07,5,2,0.2844,0.2817,1,0,0.621,medium,0
STU-2026-0017,0.024,0.0419,4.12,4.47,2,0,0.0,0.0,1,0,0.0579,low,0
STU-2026-0018,0.0454,0.3243,4.48,4.24,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0019,-0.2238,-0.8736,3.06,3.17,1,2,0.2459,0.2136,0,0,0.5636,medium,0
STU-2026-0020,0.0589,0.0095,4.04,3.72,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0021,-0.4242,-2.8378,1.0,1.08,11,6,0.4848,0.5551,1,2,0.98,high,1
STU-2026-0022,-0.0798,0.1315,3.71,4.27,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0023,-0.0343,0.1522,4.44,4.49,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0024,0.0615,0.0111,4.22,4.29,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0025,-0.0318,0.1205,4.36,3.76,1,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0026,-0.0383,-0.6151,4.06,4.61,1,0,0.0,0.0,0,0,0.0313,low,0
STU-2026-0027,0.008,0.1591,3.84,3.7,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0028,0.0727,-0.2361,4.18,4.48,1,0,0.0,0.0,0,0,0.0403,low,0
STU-2026-0029,0.115,0.2082,4.08,4.1,1,0,0.0,0.0,0,0,0.0381,low,0
STU-2026-0030,-0.0178,0.8422,4.57,4.75,1,0,0.0,0.0,0,0,0.0242,low,0
STU-2026-0031,-0.0176,0.1578,4.4,4.42,2,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0032,0.0823,0.38,3.96,4.05,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0033,0.0188,0.246,4.56,4.63,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0034,0.0204,-0.0339,4.18,4.78,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0035,0.0305,0.2498,3.62,4.2,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0036,-0.0822,0.1578,3.53,3.74,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0037,-0.1111,-1.2722,2.45,2.98,3,1,0.2966,0.2779,2,0,0.6639,high,1
STU-2026-0038,0.0075,0.5685,5.0,5.0,0,0,0.0,0.0,0,0,0.0266,low,0
STU-2026-0039,-0.1913,-0.6459,3.13,2.92,6,0,0.2409,0.3302,0,0,0.6176,medium,0
STU-2026-0040,-0.4081,-2.86,1.46,1.75,8,6,0.5515,0.6304,1,1,0.98,high,1
STU-2026-0041,-0.0036,0.0198,4.29,4.85,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0042,0.1324,-0.0185,4.5,3.99,0,1,0.0,0.0,0,0,0.0273,low,0
STU-2026-0043,0.0255,0.3869,4.48,4.34,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0044,-0.2582,-3.1918,1.0,1.15,6,2,0.5019,0.5487,4,1,0.98,high,1
STU-2026-0045,-0.2356,-1.1924,2.49,2.91,4,1,0.2608,0.3267,0,0,0.6101,medium,0
STU-2026-0046,-0.0325,0.4675,3.89,4.21,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0047,-0.0228,0.5324,3.56,3.54,0,0,0.0,0.0,0,0,0.0442,low,0
STU-2026-0048,-0.0347,0.4878,4.54,4.41,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0049,-0.0418,0.2885,3.85,3.71,2,0,0.0,0.0,0,0,0.0732,low,0
STU-2026-0050,-0.0135,-0.2139,4.02,4.17,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0051,0.0195,0.1377,4.53,4.42,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0052,0.0439,0.7174,4.9,4.52,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0053,0.0284,-0.0589,4.32,4.4,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0054,-0.341,-3.1265,1.0,1.0,9,1,0.465,0.6528,2,0,0.98,high,1
STU-2026-0055,0.0339,0.4866,3.75,4.07,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0056,-0.0501,0.1315,3.77,4.36,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0057,0.0886,-0.3938,3.85,3.95,1,1,0.0,0.0,0,0,0.0215,low,0
STU-2026-0058,0.0553,0.6012,4.46,4.24,0,0,0.0,0.0,0,0,0.0487,low,0
STU-2026-0059,-0.0993,-1.3603,2.48,3.12,3,2,0.2363,0.2728,2,0,0.544,medium,0
STU-2026-0060,0.0524,0.3951,3.09,3.42,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0061,0.0958,0.1357,4.01,4.25,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0062,0.0475,0.0112,4.31,4.49,2,0,0.0,0.0,0,0,0.0243,low,0
STU-2026-0063,0.052,0.6534,3.59,3.53,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0064,-0.0514,0.2811,4.51,4.26,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0065,-0.1244,-0.8937,1.63,2.16,7,2,0.2306,0.3166,0,0,0.6707,high,1
STU-2026-0066,-0.2211,-0.6144,2.32,2.56,1,2,0.2796,0.2746,1,1,0.6362,medium,0
STU-2026-0067,-0.6086,-3.0282,1.0,1.0,8,8,0.4984,0.5233,3,1,0.98,high,1
STU-2026-0068,-0.055,0.5568,4.36,4.01,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0069,-0.0394,-1.1621,3.23,3.1,3,1,0.2524,0.2499,0,0,0.6447,medium,0
STU-2026-0070,0.0172,0.36,3.34,3.86,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0071,-0.1501,-1.0636,3.47,3.19,2,0,0.2559,0.2898,1,0,0.6573,high,1
STU-2026-0072,-0.0363,0.6234,5.0,4.99,2,0,0.0,0.0,0,0,0.024,low,0
STU-2026-0073,-0.0041,0.4689,4.11,4.2,0,2,0.0,0.0,0,0,0.02,low,0
STU-2026-0074,0.0569,-0.0576,4.4,4.23,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0075,0.007,-0.1804,2.96,3.41,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0076,-0.2226,-0.8986,3.29,2.8,4,3,0.2834,0.3029,0,0,0.609,medium,0
STU-2026-0077,0.0042,0.6265,3.81,4.11,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0078,0.0116,0.3124,3.29,3.57,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0079,-0.245,-1.3487,3.17,3.11,5,1,0.2668,0.309,1,0,0.7119,high,1
STU-2026-0080,0.0272,0.1011,3.94,4.42,0,0,0.0,0.0,0,0,0.032,low,0
STU-2026-0081,0.0448,0.2743,4.67,4.75,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0082,0.0163,0.3493,4.48,4.22,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0083,0.0289,0.0027,3.92,3.58,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0084,0.0497,0.4516,5.0,5.0,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0085,-0.0874,0.5221,4.6,4.47,1,1,0.0,0.0,0,0,0.022,low,0
STU-2026-0086,-0.1194,-1.0443,2.45,2.7,3,0,0.2398,0.3198,0,1,0.6659,high,1
STU-2026-0087,0.0024,-0.005,4.29,4.23,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0088,-0.1628,-1.0891,1.94,1.93,6,2,0.2601,0.2692,0,0,0.7024,high,1
STU-2026-0089,0.0166,0.2114,3.45,3.9,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0090,0.0783,0.1232,4.53,4.35,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0091,-0.0285,0.1851,4.07,4.27,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0092,-0.2126,-1.0554,2.21,1.9,7,2,0.3069,0.3409,0,0,0.7176,high,1
STU-2026-0093,0.138,0.169,4.09,3.99,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0094,0.0911,0.2208,4.48,4.57,0,0,0.0,0.0,1,0,0.0252,low,0
STU-2026-0095,-0.1788,-0.9202,2.75,2.51,3,2,0.2061,0.3262,2,0,0.6552,high,1
STU-2026-0096,0.0186,0.2685,3.41,3.76,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0097,-0.7051,-2.9467,1.02,1.02,10,1,0.5266,0.535,2,1,0.98,high,1
STU-2026-0098,0.0204,0.2655,4.34,4.22,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0099,0.0838,0.1489,3.94,4.07,2,0,0.0,0.0,0,0,0.0355,low,0
STU-2026-0100,-0.1891,-1.0981,2.32,3.17,4,4,0.2713,0.3522,0,0,0.6565,high,1
STU-2026-0101,0.0703,-0.4691,4.92,4.09,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0102,-0.0615,0.5355,3.9,4.13,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0103,-0.0032,0.4458,4.24,4.48,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0104,-0.1629,-0.9623,2.45,2.43,4,3,0.2269,0.2654,0,0,0.5786,medium,0
STU-2026-0105,-0.1553,-0.8276,3.5,3.69,4,4,0.2931,0.2912,2,1,0.6597,high,1
STU-2026-0106,-0.3261,-0.6466,2.25,2.85,3,1,0.3004,0.2671,0,0,0.5678,medium,0
STU-2026-0107,-0.1304,-1.1573,2.84,2.69,1,2,0.212,0.3117,0,0,0.5946,medium,0
STU-2026-0108,-0.0066,0.2961,4.13,4.28,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0109,0.0074,0.4132,4.01,4.35,3,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0110,-0.4564,-3.0019,1.0,1.0,8,6,0.5333,0.5675,4,2,0.98,high,1
STU-2026-0111,-0.1622,-1.2333,2.11,2.82,4,2,0.2871,0.2788,0,0,0.6596,high,1
STU-2026-0112,-0.0764,-0.7779,2.23,2.45,4,1,0.2633,0.2973,0,0,0.6709,high,1
STU-2026-0113,0.0114,-0.0515,4.26,4.31,0,0,0.0,0.0,1,0,0.02,low,0
STU-2026-0114,-0.0493,0.1844,4.14,4.52,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0115,-0.2002,-1.2799,2.62,2.67,4,2,0.2571,0.2825,0,0,0.6651,high,1
STU-2026-0116,-0.0114,0.2013,4.24,4.26,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0117,-0.0856,-1.2608,2.46,2.44,4,3,0.2588,0.2696,0,1,0.6608,high,1
STU-2026-0118,-0.0088,0.3079,4.83,5.0,0,1,0.0,0.0,0,0,0.0351,low,0
STU-2026-0119,0.0987,0.3242,3.87,3.82,1,0,0.0,0.0,0,0,0.0213,low,0
STU-2026-0120,-0.4363,-2.9003,1.0,1.34,11,7,0.4971,0.6668,2,0,0.98,high,1
STU-2026-0121,0.0332,0.0175,4.16,4.07,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0122,0.085,0.3622,4.31,4.17,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0123,-0.0322,0.6041,3.84,4.02,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0124,0.0437,0.2079,5.0,4.89,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0125,-0.0033,-0.1745,3.96,4.35,0,0,0.0,0.0,0,0,0.0425,low,0
STU-2026-0126,0.0425,0.6999,4.12,4.63,0,0,0.0,0.0,0,0,0.0225,low,0
STU-2026-0127,0.0403,0.3825,4.06,4.27,0,0,0.0,0.0,0,0,0.0425,low,0
STU-2026-0128,-0.3663,-3.2604,1.0,1.33,6,4,0.556,0.4871,2,1,0.98,high,1
STU-2026-0129,0.1071,0.1774,4.36,3.97,2,0,0.0,0.0,0,0,0.0603,low,0
STU-2026-0130,-0.1815,-1.0647,2.76,2.99,2,2,0.232,0.3373,0,1,0.6497,medium,0
STU-2026-0131,0.069,0.5544,4.61,4.37,0,1,0.0,0.0,0,0,0.0443,low,0
STU-2026-0132,-0.0015,0.4362,5.0,4.51,0,1,0.0,0.0,0,0,0.0615,low,0
STU-2026-0133,0.0495,0.3198,3.94,4.12,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0134,0.0155,-0.3071,5.0,4.62,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0135,0.0772,0.0224,4.34,4.19,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0136,0.0794,0.3201,4.08,4.43,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0137,-0.1762,-1.3629,2.31,2.32,3,2,0.2682,0.3396,0,0,0.6149,medium,0
STU-2026-0138,0.0641,0.2176,4.36,4.46,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0139,0.1102,-0.2671,3.81,4.04,0,0,0.0,0.0,0,1,0.0577,low,0
STU-2026-0140,0.0514,0.2049,4.12,4.04,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0141,-0.0519,0.2219,3.4,3.59,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0142,-0.1641,-1.249,3.08,3.28,3,1,0.2761,0.2674,1,0,0.6576,high,1
STU-2026-0143,-0.0755,0.4543,4.01,3.93,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0144,0.0694,0.2713,4.08,3.75,1,0,0.0,0.0,0,0,0.0234,low,0
STU-2026-0145,-0.0579,0.2122,4.28,4.04,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0146,-0.3487,-3.1816,1.0,1.0,10,2,0.5974,0.612,1,0,0.98,high,1
STU-2026-0147,-0.0109,0.1602,3.92,3.46,0,0,0.0,0.0,0,0,0.0326,low,0
STU-2026-0148,0.0227,0.5656,4.23,4.31,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0149,-0.0471,0.333,4.62,5.0,1,1,0.0,0.0,0,0,0.0505,low,0
STU-2026-0150,0.0612,0.1138,4.04,4.53,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0151,0.0657,-0.0029,3.68,3.68,0,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0152,0.0306,0.0716,4.03,4.36,1,0,0.0,0.0,0,1,0.02,low,0
STU-2026-0153,-0.0467,-1.223,2.44,2.86,4,3,0.296,0.3326,0,0,0.6493,medium,0
STU-2026-0154,-0.0193,0.8368,4.44,4.38,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0155,-0.0441,0.2842,3.54,3.76,2,0,0.0,0.0,0,0,0.0685,low,0
STU-2026-0156,-0.2412,-1.0897,2.53,2.49,4,4,0.2332,0.2673,0,1,0.5961,medium,0
STU-2026-0157,-0.0175,-0.7693,2.8,3.47,3,3,0.2359,0.2936,0,0,0.68,high,1
STU-2026-0158,-0.0298,0.3419,4.24,3.8,1,0,0.0,0.0,0,0,0.0366,low,0
STU-2026-0159,0.0153,0.1725,3.75,4.44,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0160,-0.2001,-0.8947,2.79,3.04,6,2,0.2975,0.2854,0,1,0.6601,high,1
STU-2026-0161,0.0219,0.3243,4.04,4.37,0,1,0.0,0.0,0,0,0.02,low,0
STU-2026-0162,-0.0481,0.3151,4.19,4.53,0,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0163,0.1052,0.1145,4.35,4.73,0,1,0.0,0.0,0,0,0.0238,low,0
STU-2026-0164,0.0396,0.3753,4.47,4.08,1,0,0.0,0.0,0,0,0.0286,low,0
STU-2026-0165,-0.1985,-1.3955,2.55,2.9,2,0,0.2421,0.3095,2,0,0.6331,medium,0
STU-2026-0166,-0.2301,-0.9884,2.65,2.97,3,2,0.2525,0.3071,0,0,0.6299,medium,0
STU-2026-0167,0.0717,0.3329,5.0,4.41,0,2,0.0,0.0,0,0,0.0358,low,0
STU-2026-0168,0.0064,-0.0877,4.2,3.88,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0169,0.0353,0.6259,4.12,4.5,1,0,0.0,0.0,0,0,0.02,low,0
STU-2026-0170,0.0161,0.1115,4.13,4.8,0,0,0.0,0.0,1,0,0.02,low,0
